TransactionID,CustomerName,Date,Time,Email,PhoneNumber,ProductName,Quantity,Price,TotalAmount,PaymentMethod,ShippingAddress,OrderStatus,CustomerFeedback,Region
T08860,Michelle Lopez,2024-01-26,21:40:46,natashahester@tran.biz,(143)789-1530,Smartphone,2,450.84,1656.76,Online,"0119 Alan Branch, Brownstad, LA 81677",Shipped,N/A,West Coast
T08861,Nicole Johnson,2024-09-26,02:31:40,pagejessica@foster.com,001-611-055-6450x70450,Smartphone,4,615.55,2228.36,Cash,"2220 Nicole Flat Apt. 703, Knightside, TX 90338",Delivered,Satisfied,West Coast
T08862,Ms. Michelle Bryant,2024-08-26,09:23:29,chad92@king-miller.com,(228)555-0410,Smartphone,2,45.48,1514.65,Online,"815 Jennifer Forest Apt. 417, Michaelshire, CO 79469",Pending,Great service,North East
T08863,David Garcia,2024-04-01,00:09:15,volsen@ryan.com,392.157.6335,Gaming Mouse,1,647.03,429.58,Credit Card,"20516 Padilla Lodge Suite 698, Lake Tracyborough, AZ 69134",Delivered,Packaging was damaged,South East
T08864,Joanne Munoz,2024-01-31,01:08:25,toddbernard@harris.biz,171.947.9791,Smartwatch,1,217.39,682.01,Credit Card,"642 Maldonado Roads Apt. 518, Smithberg, NM 36337",Shipped,Packaging was damaged,West Coast
T08865,Leon Hayes,2024-02-15,05:56:06,herrerataylor@yahoo.com,464.893.7894x0654,Smartphone,5,140.97,4645.45,Cash,"223 Fleming Crest Suite 965, Ruizchester, DC 04646",Shipped,Arrived on time,West Coast
T08866,Eric Fowler,2024-07-24,01:32:26,williamsbrian@hotmail.com,(724)972-4464,Laptop,5,870.12,2575.13,Credit Card,"7752 Catherine Station, Vanessaberg, DE 02444",Delivered,Packaging was damaged,North East
T08867,Michael Harrell,2024-03-04,18:20:22,pbenitez@ray.com,+1-534-326-9007x222,Smartwatch,1,895.07,3248.78,Cash,"02494 Hunt Street Apt. 311, Davidsonland, NJ 17216",Shipped,Great service,West Coast
T08868,Lisa Adkins,2024-07-13,18:07:18,boyerpaul@yahoo.com,010.446.0290x142,Smartphone,2,211.97,2326.15,Cash,"5928 King Unions, Port Jennifer, OK 50654",Pending,Great service,West Coast
T08869,Louis Huffman,2024-02-22,16:49:19,christopher39@taylor-gibson.org,(095)058-9288x57287,Smartwatch,3,412.32,1368.38,Cash,"Unit 3329 Box 9796, DPO AE 67050",Pending,Packaging was damaged,West Coast
T08870,James Callahan,2024-03-03,19:00:21,douglasscott@gmail.com,(874)146-8948,Gaming Mouse,1,550.41,4147.88,Cash,"225 Donald Rest, Davisfort, KS 43517",Pending,Satisfied,North East
T08871,Jonathon Jones,2024-08-08,19:20:15,lorirogers@garcia.com,(277)687-3839,Headphones,2,35.46,2899.03,Online,"293 Ayala Freeway Suite 660, Robinsonstad, MA 73854",Pending,Packaging was damaged,North East
T08872,Joe Harris,2024-08-07,00:10:51,michelle66@hotmail.com,001-224-611-9707x858,Laptop,4,934.72,3397.78,Cash,"PSC 8448, Box 6617, APO AE 88936",Delivered,Great service,South
T08873,Adrian Martinez,2024-04-01,07:55:47,cwalker@ross.net,+1-710-440-5087x07647,Headphones,3,341.55,235.27,Online,"34147 Perkins Plains Apt. 851, Johnbury, KY 89019",Pending,Packaging was damaged,North East
T08874,Michael Holder,2024-01-29,04:28:48,zarnold@villanueva-johnson.com,455-185-8755,Smartwatch,2,393.96,4683.36,Online,"7690 James Flat Apt. 821, Singletonmouth, WI 80261",Pending,Great service,West Coast
T08875,Jacob Hicks,2024-09-01,11:36:10,karen14@graham.org,124.514.8360x7541,Laptop,2,857.09,1830.71,Online,"PSC 4082, Box 2559, APO AE 76645",Delivered,N/A,North West
T08876,Ashley Norman,2024-09-04,05:31:31,stephenscatherine@marshall.com,604.680.0648x9439,Headphones,1,213.47,4753.61,Cash,"982 Jorge Trafficway Suite 103, Sharpville, NH 22162",Shipped,Packaging was damaged,South
T08877,Kristi Zavala,2024-01-01,09:45:39,bedwards@hotmail.com,(780)375-7670,Gaming Mouse,4,934.94,3740.07,Online,"81539 Jacob Ridges, Alexanderhaven, WV 58849",Shipped,N/A,South
T08878,Matthew Rivera IV,2024-10-07,11:17:12,clarkgregory@gmail.com,+1-251-808-3390x9645,Headphones,4,293.41,228.97,Cash,"1531 Armstrong View, Hamiltonview, KY 15833",Delivered,Satisfied,South East
T08879,Linda Garrett,2024-08-20,08:29:04,matthewsutton@martinez-olson.com,(998)924-1290x2759,Gaming Mouse,3,127.44,459.28,Cash,"45028 Ross Fort, Washingtonport, FL 64666",Delivered,N/A,South East
T08880,Robert Baker Jr.,2024-10-10,03:47:43,drakekayla@yahoo.com,+1-932-749-0794x6743,Headphones,5,957.53,4494.07,Credit Card,"PSC 5472, Box 4312, APO AP 56942",Shipped,Great service,West Coast
T08881,Nicole Williams,2024-06-06,00:52:35,qhall@palmer.net,834.169.6455,Laptop,3,919.33,3282.19,Online,"PSC 7876, Box 5775, APO AP 93182",Delivered,N/A,South East
T08882,James Valencia,2024-10-03,19:33:47,cking@harris.com,183-879-2866,Smartphone,1,878.83,2140.6,Cash,"95492 Hunter Route, New Maria, WV 41901",Shipped,N/A,South East
T08883,William Ayers,2024-10-24,07:41:05,westmarcus@hotmail.com,(615)181-0901,Smartwatch,2,290.01,1336.97,Credit Card,"Unit 2240 Box 8125, DPO AP 11869",Delivered,Arrived on time,South
T08884,Jennifer Garcia,2024-04-26,16:54:36,pmurphy@miller.com,323-454-5931x43293,Headphones,2,317.91,3574.2,Online,"551 Shelby Estate, Williamland, NE 35493",Pending,Great service,South
T08885,Patricia Nelson,2024-06-23,15:23:25,millerjeffrey@small-oneill.net,363.650.1446,Smartwatch,5,308.2,1157.17,Credit Card,"4090 Wagner Land Apt. 162, Ellisland, IA 69053",Shipped,Satisfied,South East
T08886,Jill Arnold,2024-11-13,23:32:16,kristinahall@gray.info,539-707-0052x721,Smartwatch,2,776.2,1152.92,Cash,"613 Amy Villages Suite 160, East Jimhaven, LA 42561",Pending,N/A,West Coast
T08887,Melissa Taylor,2024-04-29,04:13:12,ihunt@franklin.com,131.535.5112,Headphones,4,735.13,4448.74,Online,"119 Chambers Radial, New Jillianport, MA 67614",Pending,Packaging was damaged,South East
T08888,Christian Price,2024-03-13,02:36:27,henrystephanie@hotmail.com,+1-859-619-2875x16041,Smartphone,2,544.82,1931.66,Online,"Unit 0173 Box 1226, DPO AP 39213",Delivered,Great service,South
T08889,Victoria Guzman,2024-06-07,10:16:51,charles97@freeman.org,005-660-3106,Smartphone,2,864.34,4342.25,Online,"863 Kara Motorway Suite 793, East Leah, VA 30278",Pending,Packaging was damaged,North East
T08890,Mr. Jerry Serrano,2024-01-30,09:44:49,cameronbrooke@johnson-johnson.info,(159)891-9498,Headphones,4,505.99,1888.28,Credit Card,"610 Johnston Way, North William, IL 20549",Delivered,Packaging was damaged,North East
T08891,Paul Davis,2024-02-22,13:11:22,rebeccarogers@james.biz,+1-034-050-5271,Headphones,2,714.11,1141.13,Online,"37701 Rita Mountain, Lunamouth, SD 80556",Delivered,Satisfied,North East
T08892,Scott Conley MD,2024-10-13,11:10:18,laura13@mitchell.com,+1-712-593-0416x491,Laptop,4,280.3,3493.17,Cash,"621 Daniel Roads Apt. 247, New Jonathan, WV 21498",Pending,N/A,South
T08893,Ryan Blair,2024-02-06,22:50:44,thomassarah@hotmail.com,001-584-712-7413x51646,Gaming Mouse,3,729.55,679.78,Online,"70990 Joy Mountain Apt. 873, Jessicabury, DE 45034",Delivered,Satisfied,South East
T08894,Christopher Smith,2024-10-09,16:07:08,john74@gmail.com,(045)738-9107x111,Smartphone,3,71.94,4316.69,Credit Card,"72508 Jennifer Manor Apt. 837, Anthonyfurt, WA 02909",Delivered,Great service,North East
T08895,Sean Hicks,2024-06-17,10:37:31,lauren31@romero-brown.com,3929193174,Smartwatch,3,500.8,448.09,Cash,"829 Price Run, Jacobsburgh, AR 11752",Delivered,Arrived on time,West Coast
T08896,James Lopez,2024-10-18,08:40:12,pearsonjoseph@walters.com,787-085-1985x36742,Headphones,5,286.96,2885.97,Online,"421 Thornton Port, Port Juliafort, ID 84876",Pending,Arrived on time,North West
T08897,Jeremiah Yu,2024-02-22,11:42:55,michelleruiz@gmail.com,(087)367-6539,Laptop,4,466.38,717.03,Credit Card,"1252 Mullins Manor, Shawnfurt, NC 15900",Shipped,Satisfied,North East
T08898,Jenna Montoya,2024-04-02,20:20:43,sean40@price-wright.com,(977)193-1714x8695,Laptop,4,53.07,1362.23,Cash,"Unit 7153 Box 7205, DPO AA 24040",Shipped,Great service,North East
T08899,Gabriel Park,2024-06-28,23:06:45,uhansen@miller.com,335-211-7092,Smartphone,2,55.78,4151.97,Credit Card,"USNS Harrison, FPO AE 95587",Delivered,Great service,West Coast
T08900,Matthew Nelson,2024-01-19,12:43:30,alexcolon@gmail.com,(865)548-0803,Gaming Mouse,2,565.5,3795.75,Credit Card,"PSC 1354, Box 1150, APO AP 05585",Pending,Great service,North West
T08901,Christopher Johnson,2024-03-16,11:23:36,daniellegarcia@gmail.com,074-607-0939,Laptop,1,540.06,4528.48,Online,"50218 Shannon Falls Suite 213, Alexanderland, WV 93104",Delivered,N/A,North West
T08902,Jonathan Ortega,2024-08-14,09:30:25,lanedanielle@yahoo.com,(376)762-0783,Smartwatch,3,853.21,1110.96,Online,"82465 Smith Light Apt. 730, Morganfurt, CA 07676",Delivered,Arrived on time,West Coast
T08903,Todd Hayden,2024-08-16,10:19:42,braydawn@hotmail.com,(696)031-0544x613,Gaming Mouse,3,807.49,3588.34,Cash,"0675 Smith Course Suite 623, West Andreamouth, CT 43843",Pending,Great service,West Coast
T08904,Timothy Robinson,2024-02-13,18:18:43,danabryant@little-greene.com,436-644-3505x27397,Smartwatch,5,22.7,3827.29,Credit Card,"1918 Amy Drive, Rebeccatown, NV 05007",Delivered,Satisfied,West Coast
T08905,Timothy Burnett,2024-02-22,06:10:01,victoria46@bartlett.com,+1-004-178-6987x77901,Smartphone,2,883.79,1983.76,Cash,"Unit 0575 Box 7593, DPO AP 51351",Delivered,Arrived on time,South East
T08906,Daniel Wyatt,2024-08-27,01:30:38,kimberlywilliams@gmail.com,+1-324-007-4021x34017,Laptop,5,705.81,2855.36,Cash,"566 Brad Ridges, Martinezmouth, MD 17923",Delivered,N/A,South
T08907,Robert Rose,2024-02-25,22:11:53,lovepatrick@grant-lowe.com,(192)700-3273x505,Smartwatch,5,837.61,1025.19,Credit Card,"822 Washington Isle Suite 529, Onealton, FL 29496",Pending,Great service,South East
T08908,Mary Burke,2024-01-14,00:13:13,matthewbriggs@gmail.com,661-953-4016x88756,Smartphone,4,522.76,1010.79,Cash,"002 Stacy Lights Suite 612, New Melindabury, TX 08173",Pending,Satisfied,North West
T08909,Heather Frazier,2024-11-19,04:37:07,fischervictoria@gmail.com,7597886277,Smartwatch,3,965.68,2911.78,Online,"623 Kathleen Isle, East Josephton, NE 74421",Shipped,N/A,North West
T08910,Nicole Brown,2024-01-22,19:13:28,reiderin@hotmail.com,(591)642-9363x14878,Headphones,4,400.23,913.83,Online,"43856 Natalie Lane Apt. 134, North Valeriestad, FL 14448",Shipped,N/A,North West
T08911,Cynthia Robinson,2024-01-27,08:27:46,qhernandez@barrera-williamson.com,(556)049-7498x98929,Smartphone,1,65.41,3394.85,Credit Card,"569 Davenport Lodge Suite 444, Jasonmouth, MO 29541",Pending,N/A,West Coast
T08912,Robin Perez,2024-09-13,17:26:07,burketara@yahoo.com,001-044-184-9820x47048,Laptop,1,103.41,1171.85,Cash,"06337 Steven Route, Michaelfurt, DC 44239",Delivered,N/A,North West
T08913,Kelly Gordon,2024-09-15,02:54:15,bmccormick@hotmail.com,494-057-2917x8541,Headphones,5,668.75,4205.54,Credit Card,"585 Ware Station, Cynthiabury, HI 66485",Shipped,Packaging was damaged,North East
T08914,Patrick Sanchez,2024-02-09,18:58:21,hannah98@gmail.com,902-262-8385,Laptop,5,994.62,2435.06,Online,"97613 Hughes Spur Suite 992, Colemanberg, NY 07866",Pending,Arrived on time,West Coast
T08915,Ivan Bennett,2024-08-28,17:27:05,bryan55@hotmail.com,+1-043-446-8928x7792,Gaming Mouse,1,353.17,268.52,Credit Card,"USNS Allison, FPO AE 30722",Pending,Satisfied,West Coast
T08916,Megan Jensen,2024-10-06,17:15:55,cynthiagrant@roberts-castillo.com,001-222-279-6090x4625,Smartwatch,4,392.42,4745.46,Online,"695 Derek Tunnel Apt. 753, West Wesleyville, WV 83862",Shipped,Satisfied,West Coast
T08917,Kathy Lewis,2024-02-26,19:11:49,daniel30@montgomery.com,751-278-6261,Smartphone,1,477.24,795.9,Credit Card,"63614 Stephen Circle Apt. 498, Port Ashley, NJ 16064",Delivered,Great service,South East
T08918,Jason Garcia,2024-01-15,09:37:38,torresstephanie@palmer.net,848-650-0944x0734,Smartphone,3,567.38,4382.02,Cash,"72656 Nicholas Passage Apt. 864, Rebeccaview, SC 78376",Delivered,Packaging was damaged,North East
T08919,Laura Petty,2024-08-05,06:13:23,abigailmoore@hotmail.com,001-936-232-1904x3076,Headphones,4,329.73,1691.06,Credit Card,"7002 Edwards Camp, North Eugeneton, FL 48618",Delivered,N/A,South
T08920,Linda Downs,2024-01-22,08:54:40,melissadouglas@smith.com,869-040-6757x384,Laptop,5,651.2,4401.46,Online,"0760 Douglas Mountain, Ryanton, ME 25610",Delivered,N/A,South East
T08921,Elizabeth Frey,2024-10-10,08:43:38,yjones@brennan-mann.com,6922923788,Smartphone,4,421.64,4009.65,Online,"08473 Cabrera Mews, Websterville, ME 07027",Shipped,Satisfied,North East
T08922,Lindsey Mcdowell,2024-03-04,05:14:25,hoovermichael@yahoo.com,+1-501-994-9822x52771,Headphones,5,128.88,2622.4,Online,"6723 Matthews Loaf Suite 410, Rodriguezville, OK 23531",Delivered,N/A,North West
T08923,Thomas Molina,2024-01-28,17:43:28,garciatiffany@webster.com,583-263-2695,Smartwatch,1,513.93,92.5,Online,"Unit 3511 Box 9812, DPO AE 45062",Shipped,Satisfied,North West
T08924,Jeffrey Pennington,2024-09-22,22:11:02,wagnerwilliam@hotmail.com,518.003.4253x295,Smartwatch,2,319.3,1463.01,Online,"968 Philip Lodge, Paulland, PA 50284",Pending,Packaging was damaged,South
T08925,Jesse Pearson,2024-05-09,04:00:45,tuckerdenise@hotmail.com,001-464-700-3853x7185,Gaming Mouse,4,852.29,4508.89,Credit Card,"689 Kyle Mills Apt. 724, South Gregory, NY 01412",Shipped,Great service,North West
T08926,Dawn Castillo,2024-10-25,21:25:09,ballamanda@yahoo.com,(259)517-3163x28452,Headphones,3,142.79,689.49,Cash,"3196 Harrison View, East Colinberg, NE 19739",Pending,Great service,North West
T08927,Melissa Nelson,2024-10-20,17:20:01,davidsonsheri@bates.com,143.964.1961x768,Gaming Mouse,1,514.06,835.47,Credit Card,"136 Combs Manors, East Nicoleville, KS 50075",Shipped,Packaging was damaged,South East
T08928,Amy Cooper,2024-07-25,14:05:09,zyates@flores.org,(703)013-7241x8161,Smartphone,2,554.92,2396.17,Cash,"9422 Payne Cliff, Harrisview, VA 04675",Shipped,Satisfied,West Coast
T08929,Stephen Chavez,2024-03-03,09:37:21,lchavez@moore.com,878.268.2532x76362,Gaming Mouse,1,422.89,4197.55,Cash,"263 Estrada Lodge, Matthewsborough, VA 04220",Shipped,N/A,South
T08930,Kelly Stanton,2024-04-15,11:39:52,linda28@yahoo.com,(711)046-6745x31415,Laptop,5,874.24,3097.49,Online,"297 Price Stream Apt. 676, Whitefort, MA 08584",Delivered,Satisfied,West Coast
T08931,Joan Campbell,2024-10-21,22:46:01,qvasquez@ferguson.com,001-027-643-4625,Gaming Mouse,4,603.6,241.52,Credit Card,"4182 Hughes Lakes, North Joseph, MS 97014",Shipped,N/A,North East
T08932,Shannon Combs,2024-07-04,17:06:49,oliverjonathan@anderson.org,936-633-4553,Smartphone,1,155.51,2183.63,Online,"756 Yates Island Apt. 140, South Michaelton, DE 99821",Shipped,Packaging was damaged,North East
T08933,Alejandra Johnson,2024-07-28,09:50:51,iparks@herrera.com,001-164-100-9744x798,Smartphone,4,32.27,2304.92,Cash,"727 Delgado Pike, Port Kristimouth, DC 82811",Delivered,N/A,West Coast
T08934,Sean Jimenez,2024-05-23,21:34:34,robert28@miller.com,+1-299-207-3678,Smartphone,2,92.88,3426.09,Cash,"56502 Ashley Throughway Apt. 521, Richardsontown, NE 35975",Delivered,Packaging was damaged,West Coast
T08935,Wanda Oneal,2024-01-21,03:00:46,ycarson@yahoo.com,(719)417-7028x80009,Gaming Mouse,3,927.89,4712.77,Cash,"34044 Sanchez Islands, South Kariland, UT 65441",Pending,Great service,West Coast
T08936,Craig Moreno,2024-04-05,08:44:58,rebecca30@gmail.com,+1-991-647-0052x14725,Smartphone,2,596.83,1008.42,Credit Card,"20315 Jason Branch Suite 105, Port Aaronchester, PA 60825",Pending,N/A,South
T08937,Michael Frost,2024-09-03,08:20:31,baldwintimothy@gmail.com,+1-895-630-8750x115,Gaming Mouse,5,250.25,3462.2,Cash,"7349 Vaughan Overpass Apt. 102, Port Amy, IN 82714",Delivered,Packaging was damaged,South
T08938,Latoya Nguyen,2024-07-28,15:37:07,youngtracy@hotmail.com,033-362-9344x55692,Laptop,3,238.94,3006.23,Cash,"248 Peters Motorway, Smithshire, WV 74161",Delivered,Satisfied,South East
T08939,Ashley Rogers,2024-02-15,13:54:02,rachelrodriguez@yahoo.com,064.943.3848x3771,Gaming Mouse,5,175.02,57.27,Credit Card,"9624 Hoffman Brooks Suite 495, Kristinehaven, MA 15275",Delivered,Arrived on time,West Coast
T08940,Jeremy Sullivan,2024-02-16,06:00:40,elizabethstevens@murray-mayer.com,(902)424-8553x67174,Smartwatch,1,552.91,4755.57,Cash,"7091 Hernandez Crossroad Apt. 733, Lisastad, NC 70484",Pending,Satisfied,North East
T08941,Matthew Armstrong,2024-08-23,12:40:11,donnabartlett@arroyo.com,(769)165-7574,Gaming Mouse,1,22.07,1541.83,Cash,"85461 Walker Centers Suite 923, Gibsonmouth, AR 34318",Shipped,Great service,South
T08942,Wesley Spencer,2024-04-29,20:04:04,whammond@lopez.com,001-839-182-8042x43061,Headphones,2,420.06,484.36,Cash,"84054 Bailey Key Apt. 639, North Kristina, DE 89437",Shipped,Satisfied,North West
T08943,Melissa Rogers,2024-06-07,12:44:42,davissamantha@haley.net,906.762.9120,Smartwatch,5,917.17,4306.97,Cash,"1527 Matthew Shoal Suite 430, Scottville, PA 68703",Pending,Great service,South East
T08944,Margaret Morris,2024-01-22,22:17:32,howardkathryn@diaz-mason.com,624.298.0691,Laptop,1,105.0,4230.48,Cash,"7517 Thomas Island Suite 684, Frederickfurt, AK 36606",Shipped,Arrived on time,South East
T08945,Lisa Garza,2024-03-09,23:16:32,timothy25@hotmail.com,231.435.3691,Headphones,2,837.57,2854.97,Online,"USS Grant, FPO AA 20182",Pending,Great service,West Coast
T08946,Nina Clark,2024-09-11,23:31:34,snelson@yahoo.com,711-172-8581,Gaming Mouse,2,995.67,4043.64,Online,"PSC 4255, Box 1732, APO AA 86989",Pending,Great service,South East
T08947,Angela Pacheco,2024-11-13,10:53:39,tylersnyder@yahoo.com,487.981.9150,Gaming Mouse,1,64.9,573.41,Cash,"93489 Schmidt Stream Apt. 796, North Ernest, IL 95184",Pending,Satisfied,North East
T08948,Richard Russo,2024-02-17,00:48:29,njenkins@yahoo.com,(656)681-9666,Laptop,1,905.01,2000.82,Online,"405 Hall Wells, Simmonsland, MO 96441",Pending,Packaging was damaged,North East
T08949,Jessica Mills,2024-04-24,01:18:58,xmiller@gmail.com,+1-773-145-3602x71143,Smartphone,3,772.39,3118.18,Cash,"USS Cross, FPO AE 23968",Shipped,Packaging was damaged,North East
T08950,Bryan Anderson,2024-08-13,17:55:32,jward@yahoo.com,001-966-616-7116,Laptop,2,598.46,4530.49,Cash,"13279 Lewis Run, Grantland, NE 73446",Delivered,Great service,South East
T08951,Sarah Wise,2024-10-10,15:26:15,jacqueline87@carlson.com,(392)326-0909x393,Laptop,4,59.7,68.4,Credit Card,"63450 Sherri Hills, Kellyburgh, VT 32765",Delivered,N/A,North West
T08952,Michael Humphrey,2024-02-14,22:24:05,mannkayla@simmons-carlson.com,723-200-1760,Smartwatch,2,911.11,2152.82,Credit Card,"098 Drake River Apt. 044, West Richardburgh, MI 10942",Delivered,Satisfied,North East
T08953,Ann Gibson,2024-09-21,16:05:37,opark@manning.info,(989)121-8308x009,Smartwatch,5,458.03,538.74,Online,"21716 Tammy Point Apt. 250, New Sarahfort, AR 80986",Delivered,Satisfied,West Coast
T08954,Rebekah Ball,2024-08-12,17:37:59,debra38@rodriguez-burnett.org,713-430-3977,Smartwatch,5,216.03,220.77,Cash,"58466 Lamb Ferry Apt. 445, Thompsonbury, MD 93831",Shipped,N/A,North East
T08955,Kayla Williams,2024-06-15,03:22:16,rcastillo@yahoo.com,001-862-269-3965x8368,Smartwatch,1,488.23,1763.0,Credit Card,"809 Sara Square Apt. 997, Richardshire, CT 65541",Delivered,Satisfied,South
T08956,Vincent Williams,2024-11-12,08:27:51,eric20@gmail.com,(633)365-9607x74647,Gaming Mouse,5,410.26,1340.03,Credit Card,"15245 Johnston Haven, Sandovalland, CA 77881",Pending,Packaging was damaged,South
T08957,Matthew Beard,2024-11-19,05:34:04,mmcmillan@yahoo.com,111-380-2098x39476,Gaming Mouse,3,436.51,4293.73,Online,"4864 Davidson Terrace Suite 422, East Heatherton, GA 95972",Shipped,Satisfied,South East
T08958,Francisco Clark,2024-05-16,17:15:33,bobbydalton@delgado.com,819-996-2080,Smartphone,4,64.03,4880.99,Credit Card,"786 Steven Garden Apt. 686, South David, HI 93178",Pending,Great service,North West
T08959,Heather Webster,2024-05-17,09:57:19,gregory41@browning.com,(147)041-5192x47337,Headphones,3,726.64,4814.7,Cash,"Unit 5662 Box 3051, DPO AP 43982",Pending,Arrived on time,North East
T08960,Alisha Steele,2024-06-05,08:38:59,coreyholloway@yahoo.com,400.137.8153x50955,Smartwatch,2,215.15,4385.11,Credit Card,"19609 Thompson Village, Port Tyrone, OR 75181",Delivered,Packaging was damaged,North West
T08961,Monica King,2024-06-06,23:16:17,ericaelliott@anderson-sims.info,+1-115-595-7975x7957,Headphones,1,28.62,4886.21,Credit Card,"68844 Kristen Hill, New Michelebury, MO 98856",Delivered,N/A,North East
T08962,Melissa Chavez,2024-02-22,04:30:52,megan31@gmail.com,001-272-856-9674x432,Smartphone,4,641.93,1765.03,Credit Card,"13327 Hampton Spring, Lake Anthony, IN 58443",Shipped,N/A,North West
T08963,Clifford Dudley,2024-05-26,18:44:27,stephaniewilkerson@yahoo.com,+1-594-915-3664x280,Headphones,3,889.4,811.7,Cash,"8647 Catherine Gateway, Lake Miranda, DC 93262",Pending,N/A,North East
